HATS_F12_YYYY,HATS_F12_MM,HATS_NH_F12,HATS_NH_F12_sd,HATS_SH_F12,HATS_SH_F12_sd,HATS_Global_F12,HATS_Global_F12_sd,HATS_alt_F12,HATS_alt_F12_sd,HATS_sum_F12,HATS_sum_F12_sd,HATS_brw_F12,HATS_brw_F12_sd,HATS_mhd_F12,HATS_mhd_F12_sd,HATS_thd_F12,HATS_thd_F12_sd,HATS_nwr_F12,HATS_nwr_F12_sd,HATS_kum_F12,HATS_kum_F12_sd,HATS_mlo_F12,HATS_mlo_F12_sd,HATS_smo_F12,HATS_smo_F12_sd,HATS_cgo_F12,HATS_cgo_F12_sd,HATS_psa_F12,HATS_psa_F12_sd,HATS_spo_F12,HATS_spo_F12_sd,HATS_F12_Programs
1987,4,425.393,10.049,414.234,52.410,419.813,53.364,nan,nan,nan,nan,430.631,4.560,nan,nan,nan,nan,427.509,12.100,nan,nan,422.487,9.070,415.407,57.620,nan,nan,nan,nan,408.644,3.884,100000
1987,5,425.866,4.827,414.365,5.859,420.116,7.591,nan,nan,nan,nan,429.670,8.580,nan,nan,nan,nan,428.210,4.357,nan,nan,423.100,3.923,415.254,6.195,nan,nan,nan,nan,410.129,3.880,100000
1987,6,426.677,7.406,413.802,3.731,420.239,8.292,nan,nan,nan,nan,427.495,5.970,nan,nan,nan,nan,427.166,10.230,nan,nan,426.093,4.330,414.253,3.699,nan,nan,nan,nan,411.651,3.879,110000
1987,7,428.509,9.254,414.900,4.758,421.704,10.406,nan,nan,nan,nan,431.150,19.930,nan,nan,nan,nan,426.554,9.330,nan,nan,429.497,3.722,415.273,4.922,nan,nan,nan,nan,413.124,3.880,110000
1987,8,430.822,5.590,418.207,2.359,424.514,6.068,nan,nan,nan,nan,439.177,3.696,nan,nan,nan,nan,427.810,7.700,nan,nan,431.373,3.531,418.912,1.889,nan,nan,nan,nan,414.848,3.884,110000
1987,9,434.248,5.466,420.241,3.807,427.244,6.662,nan,nan,nan,nan,445.408,3.627,nan,nan,nan,nan,431.867,7.240,nan,nan,433.651,3.920,420.811,3.797,nan,nan,nan,nan,417.526,3.854,110000
1987,10,439.030,4.498,422.329,3.200,430.680,5.521,nan,nan,nan,nan,448.669,3.263,nan,nan,nan,nan,438.388,5.310,nan,nan,437.366,3.993,422.617,3.052,nan,nan,nan,nan,420.954,3.830,110000
1987,11,443.566,9.501,424.384,6.191,433.975,11.340,nan,nan,nan,nan,453.349,4.094,nan,nan,nan,nan,445.450,14.300,nan,nan,439.818,3.765,424.494,5.234,nan,nan,nan,nan,423.864,9.510,110000
1987,12,446.441,4.510,426.690,8.304,436.566,9.449,nan,nan,nan,nan,456.616,4.940,nan,nan,nan,nan,451.330,6.010,nan,nan,440.164,2.570,426.715,7.534,nan,nan,nan,nan,426.569,11.270,110000
1988,1,448.445,5.786,429.386,7.560,438.915,9.520,nan,nan,nan,nan,458.759,5.275,nan,nan,nan,nan,455.251,7.910,nan,nan,440.579,3.338,430.298,8.129,nan,nan,nan,nan,425.040,3.819,110000
1988,2,451.688,7.145,431.027,7.784,441.357,10.566,466.971,24.950,nan,nan,461.757,5.458,nan,nan,nan,nan,457.105,6.610,nan,nan,443.584,2.959,432.926,8.353,nan,nan,nan,nan,421.978,4.101,110000
1988,3,453.286,9.767,432.327,6.832,442.807,11.920,467.514,3.640,nan,nan,463.702,6.185,nan,nan,nan,nan,457.913,15.170,nan,nan,445.844,2.564,434.537,7.366,nan,nan,nan,nan,421.796,3.253,110000
1988,4,454.155,4.732,432.762,5.360,443.459,7.150,468.259,7.330,nan,nan,463.580,6.167,nan,nan,nan,nan,458.830,4.316,nan,nan,446.911,4.357,434.461,5.854,nan,nan,nan,nan,424.667,1.525,110000
1988,5,454.836,5.480,433.383,4.642,444.110,7.182,469.178,10.010,nan,nan,461.939,6.330,nan,nan,nan,nan,460.264,6.350,nan,nan,447.484,3.587,434.892,5.081,nan,nan,nan,nan,426.198,1.105,110000
1988,6,456.182,10.265,433.787,3.043,444.984,10.707,470.253,5.540,nan,nan,461.255,6.160,nan,nan,nan,nan,462.362,15.790,nan,nan,448.704,3.269,434.936,3.303,nan,nan,nan,nan,428.311,1.183,110000
1988,7,457.973,4.232,435.809,4.456,446.891,6.145,471.489,7.527,nan,nan,462.808,5.183,nan,nan,nan,nan,464.566,4.661,nan,nan,450.267,3.029,436.940,4.565,nan,nan,nan,nan,430.420,3.893,110000
1988,8,460.469,4.909,437.505,3.189,448.987,5.854,472.883,6.350,nan,nan,465.417,4.155,nan,nan,nan,nan,466.582,6.060,nan,nan,453.228,3.726,438.391,3.282,nan,nan,nan,nan,433.283,2.700,110000
1988,9,463.054,6.119,439.879,4.556,451.466,7.629,474.485,15.530,nan,nan,469.241,6.240,nan,nan,nan,nan,468.717,6.490,nan,nan,455.990,3.791,440.686,4.705,nan,nan,nan,nan,436.031,3.764,110000
1988,10,465.746,4.007,442.869,4.491,454.307,6.019,476.287,3.142,nan,nan,473.679,4.696,nan,nan,nan,nan,470.523,4.040,nan,nan,459.088,3.880,443.684,4.774,nan,nan,nan,nan,438.985,2.772,110000
1988,11,467.678,4.944,446.373,4.467,457.025,6.663,477.995,6.460,nan,nan,477.743,4.644,nan,nan,nan,nan,471.537,6.680,nan,nan,461.303,2.663,447.669,4.600,nan,nan,nan,nan,440.200,3.770,110000
1988,12,468.652,7.767,449.168,6.387,458.910,10.056,479.530,5.440,nan,nan,479.963,3.818,nan,nan,nan,nan,471.872,10.870,nan,nan,462.461,5.157,450.787,6.988,nan,nan,nan,nan,441.452,1.595,110000
1989,1,468.658,5.821,451.023,5.457,459.841,7.979,480.986,3.227,nan,nan,479.684,4.340,nan,nan,nan,nan,471.303,8.010,nan,nan,462.865,3.857,452.929,5.240,nan,nan,nan,nan,441.942,6.392,110000
1989,2,468.998,3.972,451.607,4.084,460.303,5.697,482.450,4.980,nan,nan,478.078,5.246,nan,nan,nan,nan,470.454,4.640,nan,nan,464.507,2.757,453.364,4.025,nan,nan,nan,nan,443.238,4.353,110000
1989,3,470.203,4.925,451.819,6.018,461.011,7.777,483.907,5.394,nan,nan,478.176,4.316,nan,nan,nan,nan,470.697,6.020,nan,nan,466.720,3.919,453.308,6.513,nan,nan,nan,nan,444.726,2.590,110000
1989,4,471.946,5.248,452.609,4.022,462.277,6.612,485.478,5.950,nan,nan,478.685,4.316,nan,nan,nan,nan,472.059,6.720,nan,nan,469.068,3.812,453.800,4.349,nan,nan,nan,nan,446.930,1.762,110000
1989,5,473.243,6.254,453.410,4.306,463.327,7.593,487.086,5.260,nan,nan,477.782,5.177,nan,nan,nan,nan,474.726,9.000,nan,nan,469.723,2.990,454.293,4.659,nan,nan,nan,nan,449.205,1.866,110000
1989,6,474.883,5.738,453.968,3.822,464.426,6.894,488.679,5.282,nan,nan,477.833,4.199,nan,nan,nan,nan,478.411,8.060,nan,nan,470.067,3.290,454.477,4.114,nan,nan,nan,nan,451.544,1.891,110000
1989,7,477.004,6.334,455.349,3.906,466.176,7.441,490.264,25.460,nan,nan,478.962,3.585,nan,nan,nan,nan,481.405,4.130,nan,nan,471.754,2.921,455.612,4.246,nan,nan,nan,nan,454.097,1.424,110000
1989,8,479.941,8.960,457.534,3.396,468.737,9.582,491.691,7.240,nan,nan,480.745,4.146,nan,nan,nan,nan,483.604,13.700,nan,nan,475.691,3.155,457.849,3.679,nan,nan,nan,nan,456.031,1.414,110000
1989,9,482.750,5.837,459.368,3.524,471.059,6.819,492.778,11.620,nan,nan,483.796,4.282,nan,nan,nan,nan,486.101,7.470,nan,nan,478.859,3.259,459.743,3.818,nan,nan,nan,nan,457.582,1.471,110000
1989,10,484.667,4.615,461.569,5.326,473.118,7.047,493.624,7.210,nan,nan,487.840,4.500,nan,nan,nan,nan,487.927,6.050,nan,nan,480.467,2.501,462.115,5.800,nan,nan,nan,nan,458.964,1.805,110000
1989,11,486.119,12.925,463.193,4.859,474.656,13.808,494.509,4.770,nan,nan,491.873,5.475,nan,nan,nan,nan,488.848,20.290,nan,nan,481.818,3.586,463.771,5.188,nan,nan,nan,nan,460.438,2.799,110000
1989,12,487.937,5.945,464.544,7.175,476.241,9.318,495.679,7.330,nan,nan,496.715,6.888,nan,nan,nan,nan,490.740,7.900,nan,nan,482.952,2.983,465.209,7.758,nan,nan,nan,nan,461.379,3.160,110000
1990,1,488.404,5.833,465.778,4.309,477.091,7.252,497.105,5.250,nan,nan,499.884,6.940,nan,nan,nan,nan,490.175,6.580,nan,nan,483.555,4.887,466.495,4.643,nan,nan,nan,nan,462.361,2.083,110000
1990,2,487.888,5.961,467.361,6.057,477.625,8.498,498.460,3.640,nan,nan,499.293,7.843,nan,nan,nan,nan,489.650,7.456,nan,nan,482.889,3.929,468.057,6.578,nan,nan,nan,nan,464.048,2.307,110000
1990,3,487.007,8.411,468.466,5.943,477.737,10.299,499.299,5.970,nan,nan,497.037,8.871,nan,nan,nan,nan,489.587,11.824,nan,nan,481.496,4.015,469.070,6.476,nan,nan,nan,nan,465.587,1.956,110000
1990,4,487.464,4.590,469.433,4.120,478.449,6.167,499.530,5.830,nan,nan,495.604,4.175,nan,nan,nan,nan,490.798,6.238,nan,nan,481.790,2.488,469.842,4.434,nan,nan,nan,nan,467.486,2.035,110000
1990,5,488.207,4.750,470.193,3.068,479.200,5.654,499.319,4.630,nan,nan,494.908,3.841,nan,nan,nan,nan,490.497,6.478,nan,nan,483.795,2.945,470.346,2.741,nan,nan,nan,nan,469.463,4.296,110000
1990,6,489.580,6.105,471.218,2.729,480.399,6.687,498.925,4.820,nan,nan,494.413,3.578,nan,nan,nan,nan,492.452,8.751,nan,nan,485.283,3.492,471.206,2.866,nan,nan,nan,nan,471.275,1.942,110000
1990,7,489.997,6.509,472.263,3.300,481.130,7.298,498.566,15.070,nan,nan,495.422,4.851,nan,nan,nan,nan,493.205,8.416,nan,nan,485.366,2.521,472.385,3.508,nan,nan,nan,nan,471.681,2.043,110000
1990,8,491.087,5.972,473.906,4.279,482.497,7.347,498.404,5.470,nan,nan,496.855,4.269,nan,nan,nan,nan,494.224,8.706,nan,nan,486.552,2.749,474.015,4.633,nan,nan,nan,nan,473.388,1.810,110000
1990,9,493.089,5.140,475.790,3.882,484.440,6.441,498.590,4.700,nan,nan,498.086,3.692,nan,nan,nan,nan,496.067,7.337,nan,nan,489.027,2.729,475.883,4.031,nan,nan,nan,nan,475.345,3.074,110000
1990,10,494.800,3.994,477.915,3.670,486.358,5.424,499.306,6.760,nan,nan,499.627,3.510,nan,nan,nan,nan,497.698,5.231,nan,nan,490.933,2.176,478.052,3.671,nan,nan,nan,nan,477.265,3.669,110000
1990,11,495.912,3.890,479.554,4.541,487.733,5.979,500.620,5.400,nan,nan,502.612,3.895,nan,nan,nan,nan,498.776,4.833,nan,nan,491.629,2.673,479.957,4.720,nan,nan,nan,nan,477.634,3.562,110000
1990,12,496.257,7.648,481.251,5.658,488.754,9.513,502.421,3.420,nan,nan,505.136,4.723,nan,nan,nan,nan,499.543,11.706,nan,nan,491.002,2.693,481.848,6.072,nan,nan,nan,nan,478.407,2.985,110000
1991,1,496.049,4.865,483.319,3.757,489.684,6.147,504.461,4.600,nan,nan,506.559,4.826,nan,nan,nan,nan,499.131,6.581,nan,nan,490.381,2.835,484.147,3.891,nan,nan,nan,nan,479.375,3.044,110000
1991,2,495.862,4.174,484.975,4.251,490.419,5.958,506.482,6.430,nan,nan,506.576,4.859,nan,nan,nan,nan,498.130,5.336,nan,nan,490.605,2.197,485.898,4.523,nan,nan,nan,nan,480.580,2.592,110000
1991,3,497.258,4.126,484.990,3.462,491.124,5.386,508.185,3.990,nan,nan,506.164,5.722,nan,nan,nan,nan,499.124,5.091,nan,nan,492.707,2.517,485.702,3.622,nan,nan,nan,nan,481.598,2.567,110000
1991,4,498.740,4.364,484.751,4.189,491.746,6.049,509.304,3.850,nan,nan,505.857,3.614,nan,nan,nan,nan,500.579,6.183,nan,nan,494.652,2.284,485.068,4.264,nan,nan,nan,nan,483.241,3.810,110000
1991,5,499.588,4.874,482.891,4.833,491.240,6.864,509.903,3.140,nan,nan,505.865,3.195,nan,nan,nan,nan,501.131,7.225,nan,nan,495.954,2.240,485.593,5.254,478.921,4.700,nan,nan,484.824,2.811,110000
1991,6,500.503,5.315,484.560,4.080,492.531,6.701,510.416,3.597,nan,nan,505.877,3.715,nan,nan,nan,nan,502.039,7.936,nan,nan,497.116,2.179,486.216,3.573,482.053,5.020,nan,nan,486.013,1.801,110000
1991,7,501.489,4.976,485.901,4.018,493.695,6.396,511.275,3.320,nan,nan,506.551,4.387,nan,nan,nan,nan,503.462,7.218,nan,nan,497.830,2.255,486.610,3.535,484.638,4.900,nan,nan,487.232,2.050,110000
1991,8,501.727,4.452,487.302,4.255,494.514,6.159,512.682,10.720,nan,nan,508.001,3.248,nan,nan,nan,nan,505.731,5.444,nan,nan,496.033,2.264,487.433,3.907,486.685,5.050,nan,nan,488.976,2.017,110000
1991,9,502.557,4.035,488.610,4.811,495.584,6.279,514.726,4.260,nan,nan,510.502,3.467,nan,nan,nan,nan,506.915,5.293,nan,nan,496.085,2.747,488.531,4.069,488.219,6.060,nan,nan,490.448,1.976,110000
1991,10,504.734,3.676,489.806,4.477,497.270,5.793,517.273,4.700,nan,nan,513.171,4.545,nan,nan,nan,nan,508.200,4.837,nan,nan,498.841,1.754,490.215,3.206,488.850,6.110,nan,nan,491.421,1.457,110000
1991,11,506.696,3.908,490.469,3.513,498.582,5.255,519.962,5.910,nan,nan,516.086,4.065,nan,nan,nan,nan,508.656,5.227,nan,nan,501.742,1.839,491.450,3.955,488.738,3.280,nan,nan,492.250,1.574,110000
1991,12,506.801,3.787,491.042,4.243,498.921,5.687,522.444,7.800,nan,nan,517.771,4.039,nan,nan,nan,nan,508.642,4.585,nan,nan,501.364,2.035,492.428,5.506,488.728,2.570,nan,nan,493.065,1.367,110000
1992,1,507.344,4.041,492.541,4.139,499.943,5.785,524.523,7.770,nan,nan,517.700,6.341,nan,nan,nan,nan,509.438,4.172,nan,nan,501.700,2.441,494.570,4.673,489.642,3.920,nan,nan,493.681,1.132,110000
1992,2,508.805,3.826,494.659,6.516,501.732,7.556,526.120,7.600,nan,nan,517.143,5.434,nan,nan,nan,nan,511.622,4.191,nan,nan,503.017,2.209,497.184,7.087,491.579,6.600,nan,nan,494.117,1.145,110000
1992,3,509.465,4.481,496.291,4.683,502.878,6.481,527.109,8.800,nan,nan,516.935,3.716,nan,nan,nan,nan,512.256,5.614,nan,nan,503.864,2.621,498.011,6.088,494.306,2.833,nan,nan,495.498,1.290,110000
1992,4,509.928,3.400,497.389,4.422,503.658,5.578,527.355,8.490,nan,nan,517.611,3.594,nan,nan,nan,nan,512.869,3.731,nan,nan,504.178,1.926,498.144,4.536,496.633,4.770,nan,nan,496.609,1.645,110000
1992,5,511.213,5.511,498.451,4.903,504.832,7.377,526.879,9.820,nan,nan,517.971,3.267,nan,nan,nan,nan,514.921,5.663,nan,nan,505.214,5.228,499.122,3.546,497.879,6.690,nan,nan,497.389,1.191,110000
1992,6,512.593,5.703,499.266,2.922,505.930,6.408,526.055,7.410,nan,nan,518.038,3.519,nan,nan,nan,nan,516.685,6.320,nan,nan,506.785,5.385,499.924,3.369,498.754,2.604,nan,nan,498.042,1.281,110000
1992,7,513.198,4.946,500.274,3.839,506.736,6.261,525.483,4.300,nan,nan,517.705,3.997,nan,nan,nan,nan,517.462,5.832,nan,nan,507.573,4.379,500.683,2.991,499.994,5.050,nan,nan,499.373,1.493,110000
1992,8,514.287,4.800,501.538,4.055,507.913,6.284,525.478,8.670,nan,nan,518.495,3.835,nan,nan,nan,nan,518.875,5.057,nan,nan,508.567,4.247,501.723,4.009,501.669,4.560,nan,nan,500.169,1.426,110000
1992,9,514.703,4.173,502.940,4.143,508.821,5.880,525.854,6.770,nan,nan,520.434,3.931,nan,nan,nan,nan,519.088,5.276,nan,nan,508.807,2.597,502.819,4.548,503.616,4.030,nan,nan,500.992,1.960,110000
1992,10,514.296,3.221,503.737,4.843,509.016,5.816,526.269,3.974,nan,nan,522.311,3.842,nan,nan,nan,nan,517.717,3.888,nan,nan,508.587,2.243,503.196,3.995,505.007,6.180,nan,nan,501.576,2.050,110000
1992,11,514.442,3.859,504.546,3.267,509.494,5.056,526.578,6.150,nan,nan,524.735,4.431,nan,nan,nan,nan,516.738,4.705,nan,nan,509.115,2.410,504.450,3.897,505.055,2.690,nan,nan,503.100,1.407,110000
1992,12,515.230,4.370,505.090,4.223,510.160,6.077,526.851,3.978,nan,nan,525.549,4.127,nan,nan,nan,nan,517.057,3.626,nan,nan,510.327,4.970,506.183,4.135,503.959,4.490,nan,nan,504.097,3.558,110000
1993,1,515.176,4.259,504.813,7.058,509.995,8.243,527.237,7.850,nan,nan,525.174,4.814,nan,nan,nan,nan,516.867,3.577,nan,nan,510.416,4.158,506.874,4.744,502.428,9.820,nan,nan,503.886,2.469,110000
1993,2,514.828,4.651,504.060,5.281,509.444,7.037,527.768,5.830,nan,nan,524.029,4.255,nan,nan,nan,nan,516.321,4.478,nan,nan,510.326,4.750,506.632,5.692,501.092,5.290,nan,nan,502.873,2.464,110000
1993,3,514.783,3.040,503.994,3.874,509.388,4.925,528.264,3.647,nan,nan,523.660,3.453,nan,nan,nan,nan,516.327,3.845,nan,nan,510.263,1.940,507.195,3.438,500.236,4.630,nan,nan,502.751,2.500,110000
1993,4,515.566,3.470,503.869,4.727,509.718,5.864,528.453,3.900,nan,nan,523.029,3.757,nan,nan,nan,nan,517.572,4.480,nan,nan,511.048,2.182,507.015,4.744,500.070,4.980,nan,nan,503.048,3.527,110000
1993,5,517.028,7.263,504.134,4.114,510.581,8.347,528.175,31.550,nan,nan,522.452,3.389,nan,nan,nan,nan,519.743,3.815,nan,nan,512.557,2.356,506.519,4.020,501.219,4.480,nan,nan,503.636,2.969,110000
1993,6,518.089,5.123,505.445,3.236,511.767,6.060,527.514,9.430,nan,nan,522.494,4.181,nan,nan,nan,nan,521.539,6.675,nan,nan,513.413,2.746,507.099,3.628,503.643,2.836,nan,nan,504.282,2.588,110000
1993,7,518.173,4.915,507.166,4.036,512.669,6.360,526.836,4.401,nan,nan,523.289,4.569,nan,nan,nan,nan,522.354,6.881,nan,nan,512.812,2.553,508.677,3.258,505.891,4.954,nan,nan,504.721,3.541,110000
1993,8,518.744,4.182,508.222,7.997,513.483,9.025,526.500,5.550,nan,nan,524.693,4.965,nan,nan,nan,nan,522.881,5.397,nan,nan,513.315,2.275,509.768,3.781,506.917,11.950,nan,nan,505.721,2.559,110000
1993,9,519.547,3.971,508.296,4.553,513.922,6.041,526.462,7.740,nan,nan,526.202,4.362,nan,nan,nan,nan,522.788,4.549,nan,nan,514.764,2.632,509.809,3.715,506.790,5.790,nan,nan,506.703,2.452,110000
1993,10,520.062,4.230,507.732,4.074,513.897,5.873,526.422,3.140,nan,nan,526.460,4.994,nan,nan,nan,nan,522.576,5.641,nan,nan,515.977,2.393,509.287,4.164,505.799,4.380,nan,nan,507.531,1.848,110000
1993,11,520.086,3.427,507.876,4.155,513.981,5.385,526.226,5.860,nan,nan,525.285,4.855,nan,nan,nan,nan,522.326,4.046,nan,nan,516.518,1.791,510.132,4.544,504.988,4.100,nan,nan,507.900,1.668,110000
1993,12,520.012,3.464,508.749,4.258,514.381,5.489,525.933,5.370,nan,nan,524.606,4.616,nan,nan,nan,nan,522.105,4.362,nan,nan,516.720,1.619,511.736,4.548,505.007,4.270,nan,nan,508.472,2.363,110000
1994,1,519.928,4.609,509.486,4.416,514.707,6.383,525.565,6.060,nan,nan,525.601,4.134,nan,nan,nan,nan,521.847,6.526,nan,nan,516.560,1.842,513.102,4.743,505.048,4.240,nan,nan,508.805,3.297,110000
1994,2,520.270,3.960,509.697,5.018,514.983,6.392,525.014,7.220,nan,nan,526.250,4.514,nan,nan,nan,nan,521.903,4.972,nan,nan,517.147,1.971,513.909,4.548,504.515,6.070,nan,nan,508.948,1.763,110000
1994,3,520.559,3.210,509.969,4.178,515.264,5.268,524.153,6.940,nan,nan,526.678,3.749,nan,nan,nan,nan,522.205,3.409,nan,nan,517.500,2.207,514.806,5.360,503.972,2.579,nan,nan,509.281,1.993,110000
1994,4,520.551,3.112,509.803,5.198,515.177,6.058,523.017,4.140,nan,nan,526.200,3.464,nan,nan,nan,nan,522.205,3.918,nan,nan,517.698,1.966,514.528,6.015,503.890,4.630,nan,nan,509.342,2.049,110000
1994,5,520.297,3.828,509.722,4.467,515.010,5.883,521.829,6.110,nan,nan,525.168,3.201,nan,nan,nan,nan,522.013,4.924,nan,nan,517.657,2.399,513.897,4.825,504.392,4.450,nan,nan,509.703,2.156,110000
1994,6,520.573,3.873,509.867,4.162,515.220,5.685,520.880,5.760,nan,nan,524.348,3.426,nan,nan,nan,nan,522.672,5.166,nan,nan,517.984,2.135,513.266,5.355,505.383,2.474,nan,nan,510.387,2.228,110000
1994,7,521.690,3.862,510.249,4.157,515.969,5.674,520.428,3.210,nan,nan,524.223,3.448,nan,nan,nan,nan,524.686,5.514,nan,nan,518.799,1.856,513.057,4.642,506.365,3.900,nan,nan,511.350,2.149,110000
1994,8,522.716,3.239,510.862,3.986,516.789,5.136,520.600,5.050,nan,nan,524.535,3.131,nan,nan,nan,nan,525.493,4.206,nan,nan,520.244,1.845,513.426,3.928,507.207,4.420,nan,nan,512.276,2.118,110000
1994,9,523.425,3.157,511.889,4.061,517.657,5.144,521.424,5.810,nan,nan,525.422,3.031,nan,nan,nan,nan,525.748,4.001,nan,nan,521.272,1.741,515.212,3.534,507.310,5.010,nan,nan,513.134,1.860,110000
1994,10,524.066,3.810,513.458,4.203,518.762,5.673,521.438,4.130,nan,nan,525.966,4.216,nan,nan,nan,nan,526.093,5.159,nan,nan,522.232,1.926,516.784,3.851,509.134,4.950,nan,nan,513.729,2.384,110000
1994,11,524.791,3.067,515.126,3.718,519.958,4.820,524.484,5.550,nan,nan,526.434,4.387,nan,nan,nan,nan,526.509,3.512,nan,nan,523.051,1.677,517.842,4.681,512.097,2.393,nan,nan,513.477,2.345,111000
1994,12,525.244,2.911,516.127,4.018,520.685,4.961,528.545,2.816,nan,nan,527.742,5.262,nan,nan,nan,nan,526.691,2.736,nan,nan,523.195,2.228,517.596,5.055,514.886,2.684,nan,nan,513.750,2.149,111000
1995,1,525.481,2.964,516.149,3.568,520.815,4.638,530.222,3.131,nan,nan,528.512,4.245,nan,nan,nan,nan,526.899,3.521,nan,nan,523.202,1.915,517.802,4.800,514.614,1.131,nan,nan,513.991,2.509,111000
1995,2,525.393,2.661,515.848,3.560,520.620,4.444,528.813,4.821,nan,nan,529.524,4.211,nan,nan,nan,nan,526.383,2.685,nan,nan,523.334,1.748,518.186,4.299,513.282,2.627,nan,nan,514.275,2.552,111000
1995,3,525.949,2.377,516.753,4.057,521.351,4.702,529.717,3.942,nan,nan,530.403,1.539,nan,nan,nan,nan,526.903,2.721,nan,nan,523.814,2.014,519.783,4.099,513.493,3.833,nan,nan,514.472,4.628,111000
1995,4,527.205,2.271,518.194,2.628,522.700,3.473,531.001,1.273,nan,nan,530.878,3.169,nan,nan,nan,nan,528.959,2.628,nan,nan,524.595,1.719,520.797,2.636,515.640,1.104,nan,nan,515.315,5.285,111000
1995,5,527.917,1.760,519.351,3.349,523.634,3.783,531.988,1.355,nan,nan,530.461,1.391,nan,nan,nan,nan,529.676,1.406,nan,nan,525.534,2.096,521.554,2.651,517.444,4.078,nan,nan,515.967,3.311,111000
1995,6,527.590,1.906,519.546,3.059,523.568,3.604,530.462,1.452,nan,nan,530.433,1.313,nan,nan,nan,nan,529.012,2.685,nan,nan,525.523,1.141,521.421,2.227,517.896,2.719,nan,nan,516.762,6.134,111000
1995,7,528.224,2.787,519.963,3.295,524.094,4.315,529.455,5.043,nan,nan,530.692,3.101,nan,nan,nan,nan,530.173,3.527,nan,nan,525.968,1.381,521.836,2.118,518.150,4.454,nan,nan,517.798,2.780,111000
1995,8,529.175,3.528,520.308,4.167,524.742,5.460,529.941,1.492,nan,nan,530.602,3.812,nan,nan,nan,nan,531.764,3.859,nan,nan,526.678,3.307,521.932,2.261,518.808,5.610,nan,nan,518.159,4.807,111000
1995,9,530.104,4.539,520.272,3.390,525.188,5.665,530.863,2.341,nan,nan,530.471,3.037,nan,nan,nan,nan,532.346,3.396,nan,nan,528.130,5.653,521.997,2.489,518.521,2.948,nan,nan,518.581,6.867,111000
1995,10,530.632,4.789,520.847,5.031,525.739,6.946,530.948,5.507,nan,nan,530.952,3.145,nan,nan,nan,nan,532.610,6.188,nan,nan,528.923,3.569,522.911,2.936,518.690,6.579,nan,nan,519.053,6.148,111000
1995,11,531.171,5.001,521.403,4.706,526.287,6.867,531.952,5.989,nan,nan,533.019,3.252,nan,nan,nan,nan,532.928,5.745,531.820,1.121,528.603,6.673,523.137,2.612,519.762,6.160,nan,nan,519.261,6.019,111000
1995,12,531.524,4.793,522.721,7.003,527.123,8.487,534.782,6.542,nan,nan,534.945,1.614,nan,nan,nan,nan,532.919,6.979,532.812,0.535,528.026,5.248,524.425,7.296,521.297,7.302,nan,nan,519.912,3.624,111000
1996,1,531.904,1.461,523.946,1.276,527.925,1.940,535.917,1.819,nan,nan,535.770,2.394,nan,nan,nan,nan,533.574,1.795,532.120,1.234,529.081,0.969,526.440,1.442,521.581,0.999,nan,nan,520.886,1.353,011000
1996,2,532.840,1.327,524.904,1.688,528.872,2.147,535.794,1.216,nan,nan,535.286,1.986,nan,nan,nan,nan,534.123,1.930,533.910,0.740,529.900,0.953,527.873,2.125,522.076,1.035,nan,nan,521.306,1.244,011000
1996,3,532.431,1.404,524.494,1.622,528.463,2.145,534.767,0.785,nan,nan,534.670,2.593,nan,nan,nan,nan,533.638,1.163,533.407,1.584,529.751,0.994,526.804,2.062,522.227,1.061,nan,nan,521.947,0.721,011000
1996,4,532.025,1.166,524.635,1.692,528.330,2.055,534.658,0.740,nan,nan,534.261,1.792,nan,nan,nan,nan,534.004,1.202,532.046,1.208,529.646,0.919,526.611,2.071,522.600,1.204,nan,nan,522.816,1.159,011000
1996,5,532.374,1.406,525.249,1.595,528.812,2.127,534.552,1.311,nan,nan,534.018,1.295,nan,nan,nan,nan,534.701,1.871,532.078,1.369,530.204,0.968,526.749,1.978,523.855,0.975,nan,nan,523.304,1.402,011000
1996,6,532.819,1.429,525.589,1.452,529.204,2.037,535.179,1.862,nan,nan,533.855,1.286,nan,nan,nan,nan,534.601,1.636,532.967,1.574,530.771,1.022,527.142,1.779,524.127,1.030,nan,nan,523.641,0.984,011000
1996,7,533.334,1.283,525.568,1.252,529.451,1.792,535.391,0.958,nan,nan,534.135,1.927,nan,nan,nan,nan,535.040,1.545,533.681,1.082,531.228,1.056,527.043,1.472,524.045,0.862,nan,nan,524.217,1.335,011000
1996,8,534.170,1.193,526.032,1.464,530.101,1.888,534.908,1.095,nan,nan,534.207,1.322,nan,nan,nan,nan,536.521,1.726,534.347,0.826,532.007,0.919,527.554,1.795,524.415,0.966,nan,nan,524.812,1.236,011000
1996,9,534.838,1.024,526.622,1.576,530.730,1.880,536.356,0.843,nan,nan,534.341,1.426,nan,nan,nan,nan,537.233,1.210,534.619,0.849,533.084,0.920,527.768,2.078,525.561,0.661,nan,nan,525.120,1.175,011000
1996,10,535.076,1.068,527.165,1.420,531.121,1.777,537.612,1.084,nan,nan,535.211,1.230,nan,nan,nan,nan,536.644,1.365,534.971,0.977,533.641,0.809,528.452,1.834,525.982,0.813,nan,nan,525.449,0.809,011000
1996,11,535.330,1.308,528.070,1.326,531.700,1.862,537.933,0.990,nan,nan,536.821,1.664,nan,nan,nan,nan,536.248,2.020,535.652,0.778,533.682,0.847,529.838,1.733,526.378,0.700,nan,nan,525.961,0.746,011000
